sample_index,fold,binary_probability,binary_prediction,multiclass_prediction,multiclass_confidence,alpha_prediction,file,folder,filename,condition,turns_short,alpha,severity_level,width,height,mode,sha256,roi_area_fraction,hot_area_fraction,visual_intensity_mean,visual_intensity_p50,visual_intensity_p90,visual_intensity_p95,visual_intensity_integrated,hotspot_centroid_x,hotspot_centroid_y,hotspot_distance_center,hotspot_dispersion,visual_intensity_skewness,relative_gradient_mean,relative_gradient_p90,visual_entropy,hot_components,largest_hot_component_fraction,hsv_hue_mean,hsv_saturation_mean,hsv_value_mean,rgb_r_hist_0,rgb_r_hist_1,rgb_r_hist_2,rgb_r_hist_3,rgb_r_hist_4,rgb_r_hist_5,rgb_r_hist_6,rgb_r_hist_7,rgb_g_hist_0,rgb_g_hist_1,rgb_g_hist_2,rgb_g_hist_3,rgb_g_hist_4,rgb_g_hist_5,rgb_g_hist_6,rgb_g_hist_7,rgb_b_hist_0,rgb_b_hist_1,rgb_b_hist_2,rgb_b_hist_3,rgb_b_hist_4,rgb_b_hist_5,rgb_b_hist_6,rgb_b_hist_7,visual_coherence
141,11,0.9997207559041722,1,5,0.9977313313135626,0.6587657298545568,Dataset\IR_trans_bmp\p6_400\p6011.bmp,p6_400,p6011.bmp,SC400,400,0.6666666666666666,5,320,240,RGB,f5da8b555012c3a38a31e6458dc316993d033c94198b78c1fdcbfac15cf7f7e4,0.4203385416666667,0.11049501270057617,0.3244233727455139,0.30588236451148987,0.45490196347236633,0.4627451002597809,0.13636764526367187,0.517123723422696,0.5495575721841509,0.05243257446134335,0.14683812315682498,0.17880965089499595,0.0755777508020401,0.19857241213321686,3.2392955844804208,7.0,0.04875782169630134,0.816771778980447,0.9784033083448223,0.642811674230239,0.0039650579270181525,0.29044049315407966,2.6699708816058485,1.2175205997150114,0.822501703735828,1.3062387708320427,1.6621027197819218,0.0272597732482498,7.832476302583483,0.15959358156248063,0.007930115854036305,0.0,0.0,0.0,0.0,0.0,0.0004956322408772691,0.03593333746360201,0.13109472771203767,0.4235177498296264,7.408958552753857,0.0,0.0,0.0,0.9807370336588799
142,11,0.9999203562913225,1,5,0.995514944547667,0.6810192157012644,Dataset\IR_trans_bmp\p6_400\p6012.bmp,p6_400,p6012.bmp,SC400,400,0.6666666666666666,5,320,240,RGB,10f2661e6b6c1a86627e2d199e6629c3248e363109523999e38a68e2b23aa288,0.419453125,0.11358415595703732,0.32408273220062256,0.30980393290519714,0.45490196347236633,0.4627451002597809,0.13593751271565754,0.49807729180124805,0.5491771839605893,0.049214756213062705,0.14593117730134816,0.1725123110076059,0.07596681267023087,0.20187509059906006,3.2432535951961334,7.0,0.0724529707580555,0.8169146489830656,0.9781060910692402,0.6427115646063113,0.003725088470851183,0.32383435773266284,2.655491401254113,1.1925249891351586,0.8254796051406221,1.294592413236481,1.679021543428323,0.02533060160178804,7.8355994288197675,0.1559570373129695,0.008443533867262681,0.0,0.0,0.0,0.0,0.0,0.0,0.0340224747004408,0.1303780964797914,0.43856708263487926,7.397032346184888,0.0,0.0,0.0,0.9945092065972202
148,11,0.9996846778654886,1,5,0.9992885727972933,0.6664669601670759,Dataset\IR_trans_bmp\p6_400\p6018.bmp,p6_400,p6018.bmp,SC400,400,0.6666666666666666,5,320,240,RGB,549022d1d03b60e40e977fc2fcfad147d749f64f90e6ceb033a618ff0ec12cb0,0.4068359375,0.11317010721715474,0.32503044605255127,0.30980393290519714,0.45490196347236633,0.4627451002597809,0.13223406473795574,0.514136108674574,0.5497057143547042,0.0516767608115177,0.14475024083626387,0.12936165162203303,0.07592014223337173,0.20407232642173767,3.255442042375863,7.0,0.07345175228036485,0.8180482320945356,0.9782213398054534,0.643371342677696,0.0033285325652104335,0.33234117458793405,2.6282605216834694,1.1278604576732276,0.8497999679948792,1.3270603296527443,1.7116338614178268,0.019715154424707955,7.8502160345655305,0.14389502320371259,0.005888942230756921,0.0,0.0,0.0,0.0,0.0,0.0,0.029700752120339253,0.12008321331413026,0.44141462634021444,7.408801408225316,0.0,0.0,0.0,0.9783729894727977
153,11,0.9998980770858084,1,5,0.9816263897496927,0.6498632255690128,Dataset\IR_trans_bmp\p6_400\p6023.bmp,p6_400,p6023.bmp,SC400,400,0.6666666666666666,5,320,240,RGB,aed879b11ce5f171bcbf922188db5a7ea27ff55d4384d28f34dbcee81df5ad73,0.39697916666666666,0.12037522959853057,0.3214628994464874,0.30588236451148987,0.45098039507865906,0.4627451002597809,0.12761407216389975,0.5380973442434581,0.5577593033183933,0.06919208595085648,0.1438416882457121,0.13166742490913633,0.07844456285238266,0.20788013190031052,3.2806798600399993,7.0,0.07297953293098924,0.8149351833918907,0.9796827727673101,0.6389655019722733,0.009971136184728419,0.45368669640514303,2.555497244817633,1.0923642088690633,0.8958278667016532,1.3749672002099187,1.5922330097087378,0.02545263710312254,7.854106533718184,0.13670952505903963,0.009183941222776174,0.0,0.0,0.0,0.0,0.0,0.0,0.034374180005247966,0.11151928627656783,0.3783783783783784,7.475728155339806,0.0,0.0,0.0,0.8473067161868617
157,11,0.999582102904022,1,6,0.9965456079187357,0.7835975223448727,Dataset\IR_trans_bmp\p7_480\p7027.bmp,p7_480,p7027.bmp,SC480,480,0.8,6,320,240,RGB,97ce3999724b92a7d0c3dc45ab1812590b361f9cbd4b0829726a886fb89b0574,0.41765625,0.0019329093403167477,0.40617626905441284,0.40784314274787903,0.5176470875740051,0.545098066329956,0.16964205423990886,0.6620564306307594,0.5412187526238059,0.1672162440573422,0.10409133753246476,0.24935781514547317,0.0774988904595375,0.2052745297551155,3.32129582060745,2.0,0.00134056615538097,0.7378455646877182,0.9395758535347732,0.7232515222886029,0.0,0.0,0.05137797730390323,1.5134056615538096,1.9553560294301036,1.0527497194163862,2.2474123955605436,1.1796982167352539,5.914453173712433,1.2869435091657313,0.6729018580870433,0.11372989150766928,0.011971567527123082,0.0,0.0,0.0,0.5100386581868064,0.8330215737623144,0.7424865943384462,0.5364758698092031,5.37797730390323,0.0,0.0,0.0,0.9651372777261358
158,11,0.9998061202793603,1,6,0.9884872876111754,0.795510695922167,Dataset\IR_trans_bmp\p7_480\p7028.bmp,p7_480,p7028.bmp,SC480,480,0.8,6,320,240,RGB,473d8e679d443b8fdfb72b2c2d4d542bac903b51586fa28d5d107ea7287637bb,0.424765625,0.002820182698792226,0.4089224338531494,0.40784314274787903,0.5254902243614197,0.5490196347236633,0.17369618733723957,0.6452352001047116,0.5245339566029746,0.14729283205931054,0.11145724811961255,0.2878775844228746,0.08062512427568436,0.2153651863336563,3.349617451025006,2.0,0.0016553246275519589,0.7291259765625,0.940171843884038,0.7249265184589461,0.0,0.0,0.037275458279688554,1.424314879529152,2.0084605480963766,1.095457053522163,2.1676169456195207,1.2668751149530992,5.86303721414996,1.2629513825026055,0.7209858377781865,0.13585923609833855,0.0171663294709092,0.0,0.0,0.0,0.5762982036662375,0.8710686040095641,0.6895959781742382,0.5081233523389124,5.354913861811048,0.0,0.0,0.0,0.9041289779137069
165,11,0.9998266571752872,1,6,0.9974891305658826,0.8132066947541426,Dataset\IR_trans_bmp\p7_480\p7035.bmp,p7_480,p7035.bmp,SC480,480,0.8,6,320,240,RGB,09b002faf6a8e7be46079c138a853ad4c9af8cf054db9dfcc60583f6ae5a6775,0.4147005208333333,0.002449056485289962,0.4060906171798706,0.40392157435417175,0.5215686559677124,0.545098066329956,0.16840599060058595,0.659108400104528,0.5346599300890325,0.16283977934644586,0.10806852587561296,0.26750249909883744,0.08191344141960144,0.21939756572246552,3.343676212622906,2.0,0.0015699080033910013,0.734594675415721,0.9401889576631434,0.7228935092103248,0.0,0.0,0.05902854092750165,1.5347420641150429,1.923074507833841,1.0959213790071902,2.181292976231593,1.2059405318848315,5.90436120443342,1.273760557631323,0.6824704072341361,0.12333197274639707,0.016075857954723854,0.0,0.0,0.0,0.5274890891393764,0.8462432101478853,0.721906496279318,0.523721309931238,5.380639894502182,0.0,0.0,0.0,0.9852801143181201
168,11,0.9996361866737756,1,6,0.9976451229019735,0.7969043021568354,Dataset\IR_trans_bmp\p7_480\p7038.bmp,p7_480,p7038.bmp,SC480,480,0.8,6,320,240,RGB,a70775cf3899f31a0f50616c4540c8f33d6a9f888f6a3aadab62d7d81027ef13,0.41848958333333336,0.002924704418170504,0.4092947840690613,0.40784314274787903,0.5254902243614197,0.5490196347236633,0.17128560384114583,0.6728411407891174,0.5336630385042606,0.1760887847383326,0.1081732298961512,0.3031431091695645,0.08164032548666,0.21974784135818481,3.3569710793017724,2.0,0.001866832607342875,0.7267994800759427,0.9405975341796875,0.7251104616651348,0.0,0.0,0.038581207218419414,1.3988799004355943,2.0288736776602363,1.1081518357187305,2.1376477909147478,1.2878655880522714,5.852893590541381,1.2438083385189795,0.7362787803360299,0.14835096453018046,0.018668326073428748,0.0,0.0,0.0,0.5916614810205352,0.8744243932794026,0.6810205351586808,0.49931549471064096,5.35357809583074,0.0,0.0,0.0,0.9341211855574137
175,11,0.9998870007381879,1,6,0.9862922926843886,0.8251260584750645,Dataset\IR_trans_bmp\p7_480\p7045.bmp,p7_480,p7045.bmp,SC480,480,0.8,6,320,240,RGB,b806a325a7abfce5dbc9aca1e64f2c330a0d747c447ae96e25e65759f26a6539,0.4126692708333333,0.0036285615120058056,0.4151742458343506,0.4156862795352936,0.529411792755127,0.5568627715110779,0.17132965087890625,0.6885626020596117,0.546160034912512,0.19413037814472986,0.1009234055150405,0.3213433331128733,0.0808379054069519,0.21572190523147583,3.348905535069267,3.0,0.002398005868803837,0.7137784904607848,0.9394648533241422,0.7304533715341606,0.0,0.0,0.019184046950430696,1.1023254346385638,2.1965733758243147,1.1202473732369924,2.1322058498722116,1.4294639194774872,5.748903543369198,1.2434291483923894,0.8077493452812924,0.1769475909506831,0.022970372006436753,0.0,0.0,0.0,0.6724513299466759,0.9016502066702426,0.6769949200138832,0.510649039220017,5.2382545041491815,0.0,0.0,0.0,0.8355803358369256
184,11,0.9999365990096755,1,7,0.9987580888540226,0.9335435185897228,Dataset\IR_trans_bmp\p8_560\p8054.bmp,p8_560,p8054.bmp,SC560,560,0.9333333333333333,7,320,240,RGB,9eadb20506408f3549ea91e82b3b6eee938a4553c32c33d39502ac81cdce763c,0.41768229166666665,0.11652846187418169,0.4784262478351593,0.45098039507865906,0.6627451181411743,0.7098039388656616,0.19983016967773437,0.5027405165863861,0.5475136682140501,0.04759263701787383,0.14477905100615882,0.7417922680370446,0.10831456631422043,0.26902073323726655,3.8384810437316705,8.0,0.042833094332564374,0.5944170392425366,0.9578423593558517,0.7839703129787071,0.0,0.0,0.003242097387617682,0.24465365671176506,1.7966207369536755,1.6060851674044516,1.5961094831348588,2.7532888584076316,4.654155495978553,0.7526653781407818,0.7693746492923499,0.9751231373527028,0.5531516927489245,0.21347964336928738,0.07506702412868632,0.006982978988715007,2.4225949248706278,0.4187293472161606,0.5045202319346592,0.464368102749548,4.189787393229004,0.0,0.0,0.0,0.8486163095945022
201,11,0.9999938636301056,1,7,0.9947622833912906,0.913995064336564,Dataset\IR_trans_bmp\p8_560\p8071.bmp,p8_560,p8071.bmp,SC560,560,0.9333333333333333,7,320,240,RGB,70b02bdb8c021dbd43fb29679e44f4a4c4ef0a6979176a1d31839461b9f3c2d2,0.4183072916666667,0.13207370976778932,0.48222610354423523,0.45490196347236633,0.6705882549285889,0.7176470756530762,0.20171869913736978,0.5137841314109266,0.5445554477987894,0.04663893445721439,0.14190762748156102,0.7412599928442171,0.09862567484378815,0.24078558385372162,3.848212086860564,5.0,0.07809873622610969,0.5916810701679251,0.9578476849724264,0.7870840633616728,0.0,0.0,0.0004980389715495238,0.22660773205503332,1.6547344829732926,1.7563344331693955,1.5683247214094502,2.793500591421279,4.565523252194485,0.8192741081989666,0.7134408267446928,0.9520014941169147,0.6282761626097242,0.23084106331320425,0.08342152773454523,0.0072215650874680945,2.444873311336612,0.43005665193301373,0.5595467845358899,0.4173566581585009,4.148166594035984,0.0,0.0,0.0,0.8426103648964659
202,11,0.9999577493042665,1,7,0.9649971378842348,0.9081824994602045,Dataset\IR_trans_bmp\p8_560\p8072.bmp,p8_560,p8072.bmp,SC560,560,0.9333333333333333,7,320,240,RGB,2392b5714990016f3c893d2895004bccfd15e4b4880386fdbf89e0009986a0d7,0.41821614583333333,0.12649833431925028,0.4781646132469177,0.45098039507865906,0.6666666865348816,0.7176470756530762,0.19997615814208985,0.5283183140433512,0.5469896352409248,0.05486303610203342,0.14218083147245603,0.7217178972227684,0.10067810863256454,0.24857918918132782,3.854489746463955,5.0,0.07500233506647155,0.5938381003267938,0.9584995643765318,0.7829770555683211,0.0,0.0,0.0007472212708988449,0.2894237055948193,1.888228151561381,1.5151156636258911,1.5524767271708335,2.754008530776176,4.6320246583019395,0.7860767769855849,0.7121018711665992,0.952458046639061,0.6092344095395249,0.22640804508235002,0.07522027460381706,0.006475917681123323,2.416015442572932,0.40773374015380304,0.5442261589713254,0.4398642548024534,4.192160403499487,0.0,0.0,0.0,0.8654934057331888
203,11,0.9999220993066947,1,7,0.9490109537863451,0.9209810625459243,Dataset\IR_trans_bmp\p8_560\p8073.bmp,p8_560,p8073.bmp,SC560,560,0.9333333333333333,7,320,240,RGB,c1ad582701d3d4dc398cb11ceb8308dc5fbcc3286ecfb6cf50b7de65ccb231fe,0.41768229166666665,0.13647983041336742,0.48163387179374695,0.45490196347236633,0.6705882549285889,0.7176470756530762,0.20116994222005208,0.5420984731383921,0.5475017820061724,0.06347204687376833,0.1408935840688565,0.7281651915384583,0.09828972816467285,0.24458768367767333,3.8547672934529555,5.0,0.08164474094394912,0.5914668077863129,0.9585062662760416,0.7861759559780943,0.0,0.0,0.0,0.24365608828480578,1.7569673919820437,1.6360122202132303,1.573165409314795,2.790198890205125,4.597294095641873,0.7823430388428206,0.7057796620736954,0.928736205499096,0.6623854355009664,0.23891763825674917,0.07756094519608454,0.006982978988715007,2.44778352765135,0.4117463682274456,0.5431760084793317,0.4479082237047197,4.149385871937153,0.0,0.0,0.0,0.8718896308678818
207,11,0.9999671437124014,1,7,0.9611227274677335,0.9517397078337216,Dataset\IR_trans_bmp\p8_560\p8077.bmp,p8_560,p8077.bmp,SC560,560,0.9333333333333333,7,320,240,RGB,049abde95138fa93f7332ba8248ccfe013b302a9c16ef15820ac56d628ee5e09,0.429296875,0.14200788595693054,0.48958316445350647,0.4588235318660736,0.6745098233222961,0.7254902124404907,0.21017651875813803,0.4777022396746829,0.5568313530809437,0.061049101619402815,0.14584261226817521,0.7377272289881884,0.1073356494307518,0.2645823687314987,3.8418185844251522,6.0,0.09099181073703366,0.5797195008347155,0.9565315994561887,0.7947255452473958,0.0,0.0,0.0016985138004246285,0.1543221110100091,1.518471337579618,1.7657264179557173,1.6259629966636335,2.9338186229905974,4.422929936305732,0.8456172277828329,0.7369123445556567,0.9710646041856233,0.6750379132544737,0.2421595389748256,0.09463148316651501,0.01164695177434031,2.5584470730967546,0.4493782226266303,0.5692447679708826,0.4066727327873825,4.01625720351835,0.0,0.0,0.0,0.9322979788537713
214,11,0.9999192449579697,1,7,0.9993105972922147,0.9294212001589313,Dataset\IR_trans_bmp\p8_560\p8084.bmp,p8_560,p8084.bmp,SC560,560,0.9333333333333333,7,320,240,RGB,ad37f6f6fba2c8d66ba76668af39904c999c85a5deeff7ab82d1efa40e271e1c,0.4276302083333333,0.13957737044028987,0.48906591534614563,0.4627451002597809,0.6745098233222961,0.7254902124404907,0.20913935343424478,0.48897994356355434,0.5477159338206484,0.048971950994818936,0.14792303627953107,0.7392457377664066,0.11116296052932739,0.2797317445278175,3.865283059835442,8.0,0.0828512270872663,0.579987509956573,0.9559836593328738,0.7943567014208027,0.0,0.0,0.0021923147189574325,0.18439802691675294,1.634005237196273,1.5728640155897935,1.6771207600024358,2.9294196455757873,4.4180013397478834,0.8459898909932404,0.7400280129102977,0.9777723646550149,0.6460020705194568,0.2491931063881615,0.11180805066682906,0.011205164119115766,2.5633030875098957,0.43432190487790023,0.5838864868156629,0.46647585408927594,3.9520126667072653,0.0,0.0,0.0,0.9405097927058006
215,11,0.9999783628991367,1,8,0.9901733614324617,0.9967972762130679,Dataset\IR_trans_bmp\p9_600\p9085.bmp,p9_600,p9085.bmp,SC600,600,1.0,8,320,240,RGB,db54701db50de00a05e4b28984634a2e871ed8863bb8a49f6582f70da88d2cfb,0.41825520833333335,0.23308013199676234,0.5243147611618042,0.47058823704719543,0.7529411911964417,0.8117647171020508,0.21929738362630208,0.5086069779665062,0.5410385774602449,0.041931431047323456,0.13810689327381825,0.8168211473894205,0.11782078444957733,0.28246182203292847,4.00037790895321,5.0,0.23183487952182305,0.5419507586090259,0.9489996816597733,0.823263609643076,0.0,0.005479110889732893,0.0029886059398543056,0.0906543801755806,0.7486457879335036,2.1258950252163626,1.6382541560301351,3.388082933814831,4.083431915820933,0.7857543116866945,0.7242388394246934,0.606687005790424,0.8355644106842662,0.5645974721374759,0.2978643920054791,0.10186165245003424,2.759977585455451,0.661478114687753,0.4609924662225266,0.44330988107838865,3.663283730776415,0.007222464354647905,0.003735757424817882,0.0,0.874078545172285
226,11,0.9999472506604697,1,8,0.9743459718381529,1.0,Dataset\IR_trans_bmp\p9_600\p9096.bmp,p9_600,p9096.bmp,SC600,600,1.0,8,320,240,RGB,ace8f20f36ba2d99f89d0fc7b0e6e23c86b0730b60c1a4a94b750f8fcc6ee748,0.4206640625,0.23029064908533756,0.523551344871521,0.47058823704719543,0.7529411911964417,0.8156862854957581,0.2202392323811849,0.4994198194668103,0.548900734115285,0.0489041757569319,0.13810520792431924,0.8258929311606363,0.12781260907649994,0.30809656381607076,4.022728736049893,5.0,0.22852632556411923,0.5402172664024311,0.9482613357843137,0.8220394358915442,0.0,0.0032191166001176216,0.003961989661683226,0.10796421828086793,0.7767975980437676,2.1030736372922276,1.6070820565202588,3.397901383601077,4.079115981056737,0.7916550592750797,0.7168725044108089,0.627480112669081,0.8330083263688984,0.5420497105890364,0.29170148884142755,0.1181168167889312,2.7478874547311727,0.6435756956696691,0.48460086049462964,0.4363141114928653,3.6700405484879437,0.005695360138669638,0.01188596898504968,0.0,0.9899821173966551
234,11,0.9998091018489647,1,8,0.9996286232312247,1.0,Dataset\IR_trans_bmp\p9_600\p9104.bmp,p9_600,p9104.bmp,SC600,600,1.0,8,320,240,RGB,a02440c2f7ffd324b35770b974c0bc056a17a5858313f8b072a06f1526661441,0.42041666666666666,0.23513379583746283,0.5266634821891785,0.4745098054409027,0.7607843279838562,0.8235294222831726,0.22141810099283854,0.5286407112174406,0.5434728553189601,0.05205938425129577,0.13903061631326602,0.8586672611937809,0.12903182208538055,0.3141174018383026,4.0352099693131205,5.0,0.23324454905847375,0.5457457643647433,0.9445717605890013,0.8243243647556678,0.0,0.001734390485629336,0.002973240832507433,0.09762140733399405,0.7822101090188305,2.020564915758176,1.730426164519326,3.364469772051536,4.038404360753221,0.8337462834489594,0.6974727452923687,0.6124876114965312,0.8037661050545094,0.5530227948463825,0.3002973240832507,0.160802775024777,2.7093657086223986,0.653617443012884,0.5270069375619425,0.4581268582755203,3.626858275520317,0.009167492566897919,0.009167492566897919,0.006689791873141724,0.9547868218330186
236,11,0.9999121310000317,1,8,0.9994055140362438,1.0,Dataset\IR_trans_bmp\p9_600\p9106.bmp,p9_600,p9106.bmp,SC600,600,1.0,8,320,240,RGB,b045a1d43770a31ced4d0117655efec58e91c8856429f2c41ddce5b3c328c6c4,0.42028645833333333,0.2344631018030857,0.5269039273262024,0.4745098054409027,0.7607843279838562,0.8235294222831726,0.22145057678222657,0.5255929462252553,0.5423401313942091,0.04947409042082232,0.13914874406615918,0.8667577310042869,0.1313687264919281,0.31747750341892245,4.038902896116171,5.0,0.2326042505731458,0.5458575626991314,0.9438149246515012,0.8245899275237438,0.0,0.0027263151372451827,0.004709089782514406,0.09690811078753331,0.7608897701220646,2.0328397050622713,1.7374062829171573,3.364520726191214,4.0399033397360435,0.8389615217795402,0.6966974409814735,0.6087118160976517,0.794101245430324,0.5564161348286759,0.29369849433050377,0.17151000681578785,2.7027696883326104,0.6429146787285458,0.5395625503438874,0.4696697440981473,3.61360679100316,0.011648801040956688,0.014375116178201872,0.005452630274490365,0.9525884156037341
242,11,0.9999094541124232,1,8,0.9995841653384127,0.9933365423411655,Dataset\IR_trans_bmp\p9_600\p9112.bmp,p9_600,p9112.bmp,SC600,600,1.0,8,320,240,RGB,ceefe378a10890fee7c4b1a0e95b80ee3b2b16c900aaa01a7e83131611c0bb1e,0.41891927083333336,0.2354147887980605,0.5275350213050842,0.4745098054409027,0.7607843279838562,0.8274509906768799,0.22099459330240886,0.527568671696191,0.5410320961019459,0.049433435745572955,0.138793852551924,0.8821725167958302,0.1271660178899765,0.31491926312446566,4.030153333503542,5.0,0.23373636278867374,0.5496237557693566,0.9432712928921568,0.8250986136642157,0.0,0.0034811798713206728,0.0014919342305660026,0.08827277530848848,0.7529294750256427,2.033755011966556,1.7848506511671278,3.3352189724302987,4.0443850433593385,0.8551269698194138,0.6825599104839462,0.5970223479314953,0.7820221925216797,0.5592266807571566,0.3073384514965965,0.1723184036303733,2.6907033848257855,0.6370559164516831,0.5517670096043266,0.4719485282690455,3.617940509122556,0.011686818139433687,0.011686818139433687,0.007211015447735679,0.9548849534350945
244,11,0.9998453286899253,1,8,0.9996559604649098,0.9995778906088907,Dataset\IR_trans_bmp\p9_600\p9114.bmp,p9_600,p9114.bmp,SC600,600,1.0,8,320,240,RGB,9b7e955775bc9ca84aa2a451b3e46c1b076d26e4b9bac0cd2f794713db587ec4,0.42009114583333335,0.2350060440752565,0.5264389514923096,0.47058823704719543,0.7607843279838562,0.8274509906768799,0.22115234375,0.5314527149393408,0.5407669073092145,0.05148994084880577,0.13891290164366762,0.8598863155737156,0.13102304935455322,0.3141174018383026,4.048792376809469,5.0,0.23320831912717355,0.5454547391923447,0.9442453421798407,0.8235894296683517,0.0,0.0037194309270681585,0.00570312742150451,0.09868890059820848,0.7984378390106314,2.004029383504324,1.7253200260360164,3.364101292502247,4.0650900412236926,0.8150512971515358,0.7054520658339274,0.5941171000836872,0.7981898769488268,0.5465083842172148,0.30871276694665717,0.16687846759445804,2.704770170163965,0.6506524501751232,0.508322226699315,0.454514459287729,3.651737284195518,0.009918482472181757,0.014381799584663546,0.00570312742150451,0.9440450905440245
248,11,0.9997462582636104,1,8,0.9960931913101184,1.0,Dataset\IR_trans_bmp\p9_600\p9118.bmp,p9_600,p9118.bmp,SC600,600,1.0,8,320,240,RGB,47e5001d2dde1ed4657b8f4711fbe596186f19435e40980872ee340b9f2ad881,0.4180598958333333,0.24502444949699442,0.5343124866485596,0.47843137383461,0.772549033164978,0.8352941274642944,0.2233746337890625,0.5586127836594695,0.544737418797123,0.07373530395231957,0.13920042766696672,0.8623281058512279,0.12988321483135223,0.31764224767684945,4.032849260170529,7.0,0.24287538542996853,0.5296660694996072,0.9416994581035539,0.8312053605621936,0.0,0.0027408353318590963,0.0019933347868066153,0.06652754850967078,0.6722521568505311,1.990843118323107,1.7351979319151587,3.530445074282867,3.947550378422151,0.7781480673996325,0.791852244058928,0.5793129224156726,0.7564705515931105,0.6171862833649983,0.3343819104868097,0.19509764225869747,2.7891737004391564,0.6921855047185972,0.4781511819852369,0.46295200423583643,3.5366742454916373,0.02043168156476781,0.01121250817578721,0.009219173388980597,0.8039302014249766
249,11,0.9999722374673521,1,8,0.999512233598706,1.0,Dataset\IR_trans_bmp\p9_600\p9119.bmp,p9_600,p9119.bmp,SC600,600,1.0,8,320,240,RGB,00abec21db4f96869e87900d69af98af54a7e5278c5c4982247e39ce8e3c6813,0.42022135416666667,0.24549933380844668,0.5348564982414246,0.47843137383461,0.7764706015586853,0.843137264251709,0.22475812276204427,0.5192173494945279,0.5398808730129082,0.04426952172620056,0.13981292034338733,0.8696035003346732,0.13213853538036346,0.316166889667511,4.034375767120142,9.0,0.24323738109255416,0.5309950759290983,0.9404775582107843,0.8319005031211704,0.0,0.002478852291389087,0.003966163666222539,0.0713909459920057,0.6499550708022186,1.9783720137576302,1.7716357326557803,3.5222012208347535,3.947076503578843,0.7870356025160351,0.7882750286617296,0.5750937316022682,0.7456387692498373,0.6164905648684659,0.33836333777461036,0.20202646174821057,2.7760666811266383,0.692095559755833,0.48734236048709445,0.5027112446937068,3.4974126979208626,0.019582933101973787,0.01512099897747343,0.00966752393641744,0.8730001278583566
5,12,0.0007270651217849929,0,0,0.9989110534725419,0.0032675130319809176,Dataset\IR_trans_bmp\p1_Noload\p1006.bmp,p1_Noload,p1006.bmp,Healthy,0,0.0,0,320,240,RGB,224f60c41563f15087fee7177fdbd601265c5ba4de26dda5e3e220c15bc537cf,0.4397916666666667,0.12026290857413548,0.17694790661334991,0.16862745583057404,0.22745098173618317,0.239215686917305,0.07782021204630533,0.5943389862736871,0.6136241850371905,0.14768310586019184,0.29239006834348175,0.37548626630988363,0.05284281447529793,0.14117646217346191,2.0461188789821287,32.0,0.04686759829464709,0.7377613429916637,0.9962142645143995,0.5121681961358763,0.8827569872098532,4.6686404547607765,2.400521080056845,0.04808147797252487,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4471814306016104,4.552818569398389,0.0,0.0,0.0,0.9227838779644217
10,12,0.0010437783320323415,0,0,0.9990081467806319,0.02495690557365504,Dataset\IR_trans_bmp\p1_Noload\p1011.bmp,p1_Noload,p1011.bmp,Healthy,0,0.0,0,320,240,RGB,cbfcb6f6c9cc29df4cc9a7b300f6b0ec7b837c1b36376c6084158ca322685779,0.4297786458333333,0.10518980822249825,0.18129228055477142,0.1764705926179886,0.23137255012989044,0.239215686917305,0.07791554768880209,0.6267564744150722,0.6250682514177109,0.17807097270139963,0.29245955381222616,0.3562866830107008,0.051408346742391586,0.1335638165473938,2.0629606116958636,42.0,0.04023388978095555,0.739976254255412,0.995988494274663,0.5169073366651348,0.3032084103372012,4.961856575877844,2.6612536734632046,0.07368134032174993,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0502620656224435,4.9497379343775565,0.0,0.0,0.0,0.8328701666465052
13,12,0.00029475039653120304,0,0,0.9993206468665593,0.006239488555652928,Dataset\IR_trans_bmp\p1_Noload\p1014.bmp,p1_Noload,p1014.bmp,Healthy,0,0.0,0,320,240,RGB,adce5d21d2265705f4c11dc55c815ff9073e633105eedb18375e16fe97b867a1,0.4408463541666667,0.1315237617036359,0.17477025091648102,0.16862745583057404,0.2235294133424759,0.23137255012989044,0.0770468266805013,0.6025776237967164,0.6121368742518686,0.15197647012205565,0.29315262464829495,0.3252008085084539,0.047406382858753204,0.12401088327169418,2.0627888787716175,38.0,0.05910151519626665,0.7365036436965345,0.9960692760991116,0.5098824295343137,1.314469681306672,4.348642821277727,2.300499158224296,0.0363883391913046,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4828838940248694,4.517116105975131,0.0,0.0,0.0,0.9030286616268929
